DemandAggregatedForecast,WindAggregatedForecast,MULTI_FUEL_-24,GAS_-24,,,GasPrice,CarbonPrice,cost
5421,2081.8,-2933.6,-1121,,,41.52,25.34,42.6834
4884,2046.01,-2932.1,-1120,,,41.52,25.34,42.6834
4246,1720.15,-2522.1,-1126,,,37.74,24.86,39.51
4030,1640.23,-2522.1,-1125,,,37.74,24.86,39.51
3726,1697.28,-2522.1,-1124,,,37.74,24.86,39.51
3533,1813.07,-2522.1,-1122,,,37.74,24.86,39.51
3416,1871.88,-2523.1,-1121,,,37.74,24.86,39.51
3376,1941.46,-2523.1,-1120,,,37.74,24.86,39.51
3403,1981.83,-2523.1,-1118,,,37.74,24.86,39.51
3681,2077.48,-2523.1,-1117,,,37.74,24.86,39.51
4430,2048.93,-2515.7,-1117,,,37.74,24.86,39.51
5243,1999.54,-2515.7,-1116,,,37.74,24.86,39.51
5337,1957.85,-2515.7,-1114,,,37.74,24.86,39.51
5402,1915.58,-2515.7,-1111,,,37.74,24.86,39.51
5396,1956.71,-2514.7,-1111,,,37.74,24.86,39.51
5391,2174.85,-2515.7,-1112,,,37.74,24.86,39.51
5394,2557.31,-2515.7,-1111,,,37.74,24.86,39.51
5187,2811.85,-2515.7,-1112,,,37.74,24.86,39.51
5308,2864.47,-2515.7,-1113,,,37.74,24.86,39.51
5542,2961.58,-2515.7,-1115,,,37.74,24.86,39.51
6270,3122.62,-2515.7,-1120,,,37.74,24.86,39.51
6215,3268.77,-2515.7,-1123,,,37.74,24.86,39.51
5960,3357.94,-2515.7,-1125,,,37.74,24.86,39.51
5694,3432.33,-2523.7,-1126,,,37.74,24.86,39.51
5404,3471.86,-2523.7,-1126,,,37.74,24.86,39.51
4876,3527.14,-2523.1,-1125,,,37.74,24.86,39.51
4353,3858.462,-2523.1,-1046,,,38.43,25.46,40.2891
4021,3923.449,-2523.1,-1045,,,38.43,25.46,40.2891
3696,3961.687,-2523.1,-1044,,,38.43,25.46,40.2891
3484,3976.486,-2524.1,-1042,,,38.43,25.46,40.2891
3371,3910.074,-2523.1,-1040,,,38.43,25.46,40.2891
3303,3779.265,-2483.1,-1040,,,38.43,25.46,40.2891
3317,3629.754,-2484.1,-1038,,,38.43,25.46,40.2891
3633,3515.79,-2483.1,-1111,,,38.43,25.46,40.2891
4305,3405.642,-2876.7,-1109,,,38.43,25.46,40.2891
5127,3257.629,-2875.7,-1109,,,38.43,25.46,40.2891
5206,2998.868,-2873.7,-1106,,,38.43,25.46,40.2891
5308,2740.916,-2875.7,-1104,,,38.43,25.46,40.2891
5311,2506.087,-2873.7,-1101,,,38.43,25.46,40.2891
5311,2263.693,-2872.7,-1098,,,38.43,25.46,40.2891
5302,2031.382,-2872.7,-1098,,,38.43,25.46,40.2891
5221,1700.993,-2873.7,-1096,,,38.43,25.46,40.2891
5238,1390.051,-2873.7,-1096,,,38.43,25.46,40.2891
5460,1282.814,-2874.7,-1097,,,38.43,25.46,40.2891
5913,1438.954,-2872.7,-1098,,,38.43,25.46,40.2891
5931,1862.019,-2876.7,-1100,,,38.43,25.46,40.2891
5644,2207.329,-2877.7,-1101,,,38.43,25.46,40.2891
5338,2490.909,-2916.7,-1101,,,38.43,25.46,40.2891
5096,2712.57,-2914.7,-1103,,,38.43,25.46,40.2891
4667,2897.866,-2915.1,-1104,,,38.43,25.46,40.2891
4403,3308.938,-2999.6,-773,,,42.44,24.38,43.0358
3942,3525.317,-3001,-774,,,42.44,24.38,43.0358
3606,3637.719,-3009.4,-775,,,42.44,24.38,43.0358
3391,3683.586,-3009.4,-775,,,42.44,24.38,43.0358
3225,3654.951,-3008.3,-775,,,42.44,24.38,43.0358
3142,3700.918,-3008.4,-775,,,42.44,24.38,43.0358
3123,3756.773,-2970.3,-775,,,42.44,24.38,43.0358
3257,3806.052,-2971.6,-775,,,42.44,24.38,43.0358
3496,3808.528,-2972.2,-776,,,42.44,24.38,43.0358
3924,3771.172,-2975.1,-778,,,42.44,24.38,43.0358
4242,3669.401,-2974.7,-778,,,42.44,24.38,43.0358
4566,3507.892,-2975.6,-779,,,42.44,24.38,43.0358
4671,3301.355,-2974.6,-777,,,42.44,24.38,43.0358
4797,3051.477,-2972.5,-776,,,42.44,24.38,43.0358
4844,2733.172,-2972.5,-775,,,42.44,24.38,43.0358
4762,2475.705,-2971.5,-775,,,42.44,24.38,43.0358
4747,2316.283,-2971.8,-775,,,42.44,24.38,43.0358
4883,2253.202,-2973.3,-775,,,42.44,24.38,43.0358
5433,2264.956,-2974.1,-777,,,42.44,24.38,43.0358
5556,2254.625,-3013.1,-778,,,42.44,24.38,43.0358
5296,2145.742,-3014.6,-780,,,42.44,24.38,43.0358
4995,2014.191,-3011.3,-780,,,42.44,24.38,43.0358
4750,2056.527,-3012.8,-781,,,42.44,24.38,43.0358
4370,2101.03,-3012.7,-779,,,42.44,24.38,43.0358
4166,1664.072,-3014.1,-778,,,36.88,24.38,38.6434
3975,1470.737,-3014.1,-779,,,36.88,24.38,38.6434
3673,1251.912,-3016.1,-780,,,36.88,24.38,38.6434
3443,1156.997,-3017.1,-781,,,36.88,24.38,38.6434
3263,1122.454,-3017.1,-781,,,36.88,24.38,38.6434
3185,1128.424,-3017.1,-781,,,36.88,24.38,38.6434
3158,1113.142,-3018.1,-783,,,36.88,24.38,38.6434
3177,1115.641,-3016.1,-783,,,36.88,24.38,38.6434
3395,1137.379,-3009.7,-785,,,36.88,24.38,38.6434
3661,1179.845,-3009.7,-785,,,36.88,24.38,38.6434
3994,1195.854,-3011.7,-785,,,36.88,24.38,38.6434
4413,1264.971,-3011.7,-784,,,36.88,24.38,38.6434
4712,1324.481,-3010.7,-783,,,36.88,24.38,38.6434
4838,1408.098,-3009.7,-782,,,36.88,24.38,38.6434
4946,1494.722,-3009.7,-782,,,36.88,24.38,38.6434
4799,1645.973,-3010.7,-781,,,36.88,24.38,38.6434
4743,1743.982,-3008.7,-781,,,36.88,24.38,38.6434
4866,1794.257,-3008.7,-782,,,36.88,24.38,38.6434
5436,1788.586,-3009.7,-783,,,36.88,24.38,38.6434
5607,1779.062,-3009.7,-785,,,36.88,24.38,38.6434
5402,1695.871,-3007.7,-785,,,36.88,24.38,38.6434
5204,1621.662,-3015.7,-785,,,36.88,24.38,38.6434
4933,1538.984,-2985.7,-785,,,36.88,24.38,38.6434
4574,1506.735,-2986.2,-784,,,36.88,24.38,38.6434
4342,1375.153,-3014.1,-1115,,,38.32,24.38,39.781
3919,1212.989,-3014.1,-1115,,,38.32,24.38,39.781
3633,1085.875,-3016.1,-1115,,,38.32,24.38,39.781
3460,1052.888,-3016.1,-1116,,,38.32,24.38,39.781
3355,1053.296,-3016.1,-1116,,,38.32,24.38,39.781
3301,1084.243,-3016.1,-1117,,,38.32,24.38,39.781
3335,1135.084,-3017.1,-1118,,,38.32,24.38,39.781
3625,1177.015,-3015.1,-1118,,,38.32,24.38,39.781
4343,1193.829,-3007.7,-1120,,,38.32,24.38,39.781
5134,1190.479,-3008.7,-1120,,,38.32,24.38,39.781
5271,1163.107,-3009.7,-1119,,,38.32,24.38,39.781
5459,1161.064,-3006.7,-1117,,,38.32,24.38,39.781
5498,1152.394,-3005.7,-1115,,,38.32,24.38,39.781
5519,1116.847,-3021.8,-1112,,,38.32,24.38,39.781
5558,1072.791,-3021.2,-1111,,,38.32,24.38,39.781
5463,1044.57,-3018.8,-1110,,,38.32,24.38,39.781
5491,971.23,-3018.7,-1110,,,38.32,24.38,39.781
5730,886.843,-3002,-1110,,,38.32,24.38,39.781
6375,812.277,-3004.9,-1113,,,38.32,24.38,39.781
6368,742.775,-3004.4,-1113,,,38.32,24.38,39.781
6067,653.365,-3004.6,-1114,,,38.32,24.38,39.781
5810,575.426,-3011.8,-1117,,,38.32,24.38,39.781
5531,503.618,-3012.3,-1117,,,38.32,24.38,39.781
5009,473.775,-3014.1,-1117,,,38.32,24.38,39.781
4516,829.836,-3013.1,-1118,,,38.27,25.2,40.0613
4134,665.67,-3013.1,-1120,,,38.27,25.2,40.0613
3769,524.984,-3014.1,-1121,,,38.27,25.2,40.0613
3591,440.477,-3014.1,-1121,,,38.27,25.2,40.0613
3481,393.003,-3015.1,-1122,,,38.27,25.2,40.0613
3432,371.795,-3016.1,-1124,,,38.27,25.2,40.0613
3508,337.62,-3034,-1124,,,38.27,25.2,40.0613
3800,304.845,-3034,-1124,,,38.27,25.2,40.0613
4573,285.916,-3026.8,-1126,,,38.27,25.2,40.0613
5459,298.233,-3026.8,-1126,,,38.27,25.2,40.0613
5566,314.986,-3026.8,-1127,,,38.27,25.2,40.0613
5649,335.173,-3026.8,-1126,,,38.27,25.2,40.0613
5584,330.049,-3026.8,-1124,,,38.27,25.2,40.0613
5575,316.024,-3026.8,-1123,,,38.27,25.2,40.0613
5535,306.031,-3024.3,-1121,,,38.27,25.2,40.0613
5444,329.325,-3024.3,-1120,,,38.27,25.2,40.0613
5400,345.989,-3021.8,-1122,,,38.27,25.2,40.0613
5624,383.606,-3021.8,-1125,,,38.27,25.2,40.0613
6375,479.31,-3024.3,-1125,,,38.27,25.2,
6434,622.345,-3024.3,-1126,,,38.27,25.2,
6150,778.03,-3026.8,-1127,,,38.27,25.2,
5880,912.285,-3026.8,-1127,,,38.27,25.2,
5543,1042.057,-3034.8,-1127,,,38.27,25.2,
5114,1184.13,-3034,-1126,,,38.27,25.2,
4551,956.303,-3040.2,-1126,,,39.29,26.29,
3968,1161.912,-3048,-1125,,,39.29,26.29,
3711,1385.072,-3048.3,-1125,,,39.29,26.29,
3574,1630.213,-3048.1,-1126,,,39.29,26.29,
3478,1867.341,-3048.4,-1126,,,39.29,26.29,
3435,2185.159,-3048.2,-1126,,,39.29,26.29,
3469,2518.347,-3048.1,-1126,,,39.29,26.29,
3728,2860.406,-3047.6,-1126,,,39.29,26.29,
4470,3160.685,-3041.2,-1127,,,39.29,26.29,
5268,3431.367,-3041.6,-1128,,,39.29,26.29,
5376,3638.12,-3041.3,-1128,,,39.29,26.29,
5520,3822.485,-3040.4,-1128,,,39.29,26.29,
5492,3970.985,-3039.2,-1127,,,39.29,26.29,
5483,4037.957,-3037.4,-1126,,,39.29,26.29,
5484,3991.27,-3035.9,-1125,,,39.29,26.29,
5367,3929.281,-3035.3,-1126,,,39.29,26.29,
5405,3746.863,-3035.1,-1126,,,39.29,26.29,
5567,3533.29,-3036.5,-1127,,,39.29,26.29,
6212,3266.693,-3039,-1127,,,39.29,26.29,
6187,2972.688,-3041.3,-1128,,,39.29,26.29,
5881,2698.591,-3021,-1128,,,39.29,26.29,
5590,2536.838,-3018.5,-1128,,,39.29,26.29,
5311,2374.212,-3025.7,-1130,,,39.29,26.29,
4821,2265.745,-3021.7,-1129,,,39.29,26.29,
4644,4119.344,-2986.7,-1129,,,40.16,26.81,
4008,3912.253,-2986.6,-1129,,,40.16,26.81,
3755,3703.509,-2986.3,-1129,,,40.16,26.81,
3603,3425.255,-2985.6,-1130,,,40.16,26.81,
3488,3108.935,-3014.5,-1129,,,40.16,26.81,
3456,2843.79,-3013.4,-1130,,,40.16,26.81,
3549,2547.738,-3012.2,-1128,,,40.16,26.81,
3820,2257.634,-3011.5,-1127,,,40.16,26.81,
4535,2001.715,-3004.4,-1126,,,40.16,26.81,
5324,1811.965,-3002.8,-1125,,,40.16,26.81,
5428,1660.39,-3001.5,-1122,,,40.16,26.81,
5584,1505.858,-3001.7,-1119,,,40.16,26.81,
5561,1286.309,-3001.3,-1115,,,40.16,26.81,
5510,1083.249,-3001,-1111,,,40.16,26.81,
5531,886.522,-2999.6,-1105,,,40.16,26.81,
5431,722.928,-2998.6,-1103,,,40.16,26.81,
5461,568.072,-2996.6,-1101,,,40.16,26.81,
5726,471.19,-2994.8,-1099,,,40.16,26.81,
6367,417.719,-2994.4,-1098,,,40.16,26.81,
6402,385.691,-2994.5,-1096,,,40.16,26.81,
6156,368.888,-2994.4,-1095,,,40.16,26.81,
5860,362.715,-2996.2,-1095,,,40.16,26.81,
5573,363.464,-3003.5,-1094,,,40.16,26.81,
5095,370.69,-3002.3,-1094,,,40.16,26.81,
4607,657.541,-3000.1,-1093,,,38.63,27.06,
4175,707.696,-3001.1,-1093,,,38.63,27.06,
3806,783.992,-3001.1,-1093,,,38.63,27.06,
3560,876.387,-3000.1,-1093,,,38.63,27.06,
3394,989.255,-3001.1,-1095,,,38.63,27.06,
3356,1030.783,-3001.1,-1097,,,38.63,27.06,
3409,983.845,-3001.1,-1099,,,38.63,27.06,
3669,936.602,-3001.1,-1100,,,38.63,27.06,
4426,872.632,-2997.7,-1102,,,38.63,27.06,
5277,807.628,-2996.7,-1104,,,38.63,27.06,
5370,806.202,-2996.7,-1104,,,38.63,27.06,
5403,859.701,-2996.7,-1102,,,38.63,27.06,
5376,883.824,-2995.7,-1101,,,38.63,27.06,
5303,886.954,-2995.7,-1097,,,38.63,27.06,
5231,859.711,-2995.7,-1095,,,38.63,27.06,
5065,830.641,-2995.7,-1093,,,38.63,27.06,
5003,795.022,-2995.7,-1092,,,38.63,27.06,
5177,772.708,-2995.7,-1091,,,38.63,27.06,
5827,786.836,-2996.7,-1092,,,38.63,27.06,
5955,822.511,-2996.7,-1094,,,38.63,27.06,
5679,830.653,-2997.7,-1096,,,38.63,27.06,
5359,849.429,-3002.7,-1097,,,38.63,27.06,
5101,863.24,-3003.7,-1099,,,38.63,27.06,
4701,865.878,-3003.1,-1100,,,38.63,27.06,
4292,473.149,-3011.9,-1101,,,39.51,26.89,
4021,472.907,-3013,-1101,,,39.51,26.89,
3691,499.001,-3012.8,-1101,,,39.51,26.89,
3469,550.34,-3013.5,-1102,,,39.51,26.89,
3297,581.748,-3012.6,-1103,,,39.51,26.89,
3213,573.07,-3012.9,-1105,,,39.51,26.89,
3191,536.831,-3011.6,-1106,,,39.51,26.89,
3329,534.544,-3012.1,-1107,,,39.51,26.89,
3584,522.502,-3008.9,-1109,,,39.51,26.89,
3997,459.214,-3008.9,-1111,,,39.51,26.89,
4371,404.823,-3007,-1112,,,39.51,26.89,
4707,382.379,-3004.6,-1111,,,39.51,26.89,
4799,364.673,-3000.8,-1108,,,39.51,26.89,
4902,333.279,-3000.4,-1108,,,39.51,26.89,
4899,272.568,-3000.3,-1106,,,39.51,26.89,
4781,214.903,-2997.8,-1105,,,39.51,26.89,
4758,161.36,-2997.6,-1105,,,39.51,26.89,
4911,131.443,-2999.7,-1107,,,39.51,26.89,
5517,131.304,-2999.3,-1107,,,39.51,26.89,
5562,159.333,-2997.3,-1109,,,39.51,26.89,
5268,217.443,-2998.3,-1109,,,39.51,26.89,
5004,295.433,-3004.2,-1109,,,39.51,26.89,
4750,399.588,-3003,-1109,,,39.51,26.89,
4345,528.24,-3003.4,-1108,,,39.51,26.89,
4118,711.355,-2972.3,-1110,,,38.7,26.89,
3874,913.624,-2972.7,-1110,,,38.7,26.89,
3571,1089.565,-2973.9,-1109,,,38.7,26.89,
3385,1210.944,-2976.2,-1108,,,38.7,26.89,
3241,1268.208,-2977.6,-1108,,,38.7,26.89,
3165,1265.674,-2977,-1109,,,38.7,26.89,
3136,1260.107,-2978.3,-1109,,,38.7,26.89,
3237,1244.857,-2979.5,-1109,,,38.7,26.89,
3400,1185.324,-2979.5,-1110,,,38.7,26.89,
3679,1108.404,-2978.8,-1110,,,38.7,26.89,
3968,1060.915,-2979.5,-1108,,,38.7,26.89,
4334,1175.722,-2977.8,-1106,,,38.7,26.89,
4632,1371.24,-2976,-1105,,,38.7,26.89,
4801,1608.027,-2974.8,-1102,,,38.7,26.89,
4843,1806.764,-2973.7,-1101,,,38.7,26.89,
4773,1989.794,-2973.4,-1100,,,38.7,26.89,
4772,2221.97,-2972.3,-1102,,,38.7,26.89,
4945,2528.868,-2973.8,-1104,,,38.7,26.89,
5415,2748.267,-2973.3,-1105,,,38.7,26.89,
5484,3044.878,-2974.4,-1106,,,38.7,26.89,
5222,3263.94,-2977.2,-1106,,,38.7,26.89,
5039,3459.806,-2979,-1108,,,38.7,26.89,
4825,3587.22,-2978.2,-1108,,,38.7,26.89,
4438,3673.351,-2978.9,-1109,,,38.7,26.89,
4159,2995.288,-2992.1,-1109,,,38.6,26.89,
3975,3082.189,-2992.3,-1109,,,38.6,26.89,
3602,3203.104,-2992.2,-1108,,,38.6,26.89,
3327,3291.821,-2992,-1108,,,38.6,26.89,
3148,3279.184,-2991.9,-1108,,,38.6,26.89,
3104,3212.582,-2990.8,-1107,,,38.6,26.89,
3044,3104.607,-2989.8,-1107,,,38.6,26.89,
3220,3032.13,-2996,-1107,,,38.6,26.89,
3698,2962.959,-2997,-1109,,,38.6,26.89,
4293,2870.062,-2996.1,-1108,,,38.6,26.89,
4659,2650.452,-2997.8,-1109,,,38.6,26.89,
4997,2413.383,-2998.4,-1108,,,38.6,26.89,
5141,2146.852,-2999.2,-1105,,,38.6,26.89,
5162,1913.971,-3000.4,-1104,,,38.6,26.89,
5184,1712.242,-3000.7,-1102,,,38.6,26.89,
5083,1488.686,-3001.6,-1102,,,38.6,26.89,
5084,1237.905,-3006.3,-1102,,,38.6,26.89,
5308,1033.783,-3008,-1104,,,38.6,26.89,
5804,885.27,-3009.9,-1106,,,38.6,26.89,
5751,802.811,-3013.9,-1108,,,38.6,26.89,
5417,751.485,-3014.9,-1109,,,38.6,26.89,
5081,713.989,-3015.2,-1110,,,38.6,26.89,
4783,674.105,-3015.4,-1111,,,38.6,26.89,
4463,680.632,-3016.4,-1112,,,38.6,26.89,
4050,1054.107,-3421.4,-1112,,,37.53,26.76,
3917,1252.243,-3422.3,-1113,,,37.53,26.76,
3554,1423.502,-3423.2,-1114,,,37.53,26.76,
3285,1587.228,-3423.9,-1116,,,37.53,26.76,
3093,1711.747,-3423.9,-1117,,,37.53,26.76,
3040,1825.055,-3425.5,-1119,,,37.53,26.76,
2997,1852.712,-3425.2,-1121,,,37.53,26.76,
3140,1864.974,-3425.1,-1122,,,37.53,26.76,
3482,1816.991,-3429.4,-1125,,,37.53,26.76,
3926,1719.58,-3430.1,-1125,,,37.53,26.76,
4331,1609.114,-3429.4,-1125,,,37.53,26.76,
4679,1530.905,-3428.5,-1124,,,37.53,26.76,
4811,1418.832,-3427.4,-1122,,,37.53,26.76,
4841,1251.425,-3424.2,-1121,,,37.53,26.76,
4886,1143.614,-3424.3,-1121,,,37.53,26.76,
4813,1171.839,-3421.6,-1121,,,37.53,26.76,
4795,1314.269,-3423.6,-1121,,,37.53,26.76,
4968,1520.039,-3424.6,-1123,,,37.53,26.76,
5433,1640.669,-3425.6,-1125,,,37.53,26.76,
5374,1708.146,-3426.3,-1127,,,37.53,26.76,
5094,1666.961,-3426.9,-1128,,,37.53,26.76,
4798,1600.86,-3425.2,-1128,,,37.53,26.76,
4537,1519.343,-3425.7,-1128,,,37.53,26.76,
4274,1359.602,-3423.6,-1129,,,37.53,26.76,
4048,1140.652,-3420.8,-1125,,,33.33,26.3,
3851,1008.631,-3421.1,-1125,,,33.33,26.3,
3436,864.834,-3418.8,-1125,,,33.33,26.3,
3162,738.467,-3419,-1125,,,33.33,26.3,
2998,628.057,-3419,-1126,,,33.33,26.3,
2923,499.364,-3422.6,-1125,,,33.33,26.3,
2880,388.136,-3423,-1126,,,33.33,26.3,
2965,303.15,-3419.3,-1126,,,33.33,26.3,
3199,282.373,-3421.1,-1128,,,33.33,26.3,
3607,355.834,-3420.3,-1128,,,33.33,26.3,
4092,499.896,-3420.7,-1129,,,33.33,26.3,
4580,689.664,-3419.2,-1130,,,33.33,26.3,
4711,911.085,-3420.3,-1128,,,33.33,26.3,
4829,1140.755,-3419,-1128,,,33.33,26.3,
4970,1386.796,-3419.2,-1128,,,33.33,26.3,
4948,1651.823,-3419.2,-1128,,,33.33,26.3,
4638,1967.347,-3419,-1130,,,33.33,26.3,
4340,2374.299,-3418.7,-1131,,,33.33,26.3,
4297,2747.19,-3421.4,-1133,,,33.33,26.3,
4165,3118.362,-3421.9,-1135,,,33.33,26.3,
4024,3410.482,-3422.6,-1136,,,33.33,26.3,
3921,3669.401,-3423.3,-1138,,,33.33,26.3,
3852,3870.442,-3426.4,-1140,,,33.33,26.3,
3734,4078.627,-3424.8,-1139,,,33.33,26.3,
3740,4030.035,-3429.2,-1141,,,32.69,26.3,
3472,4146.194,-3430.6,-1142,,,32.69,26.3,
3161,4155.905,-3429.6,-1142,,,32.69,26.3,
2964,4000.835,-3429.6,-1143,,,32.69,26.3,
2801,3728.085,-3428.2,-1143,,,32.69,26.3,
2749,3549.256,-3429.6,-1143,,,32.69,26.3,
2756,3310.24,-3429.6,-1144,,,32.69,26.3,
2881,3213.44,-3429.6,-1144,,,32.69,26.3,
3113,3195.754,-3430.5,-1145,,,32.69,26.3,
3396,3033.176,-3429.1,-1145,,,32.69,26.3,
3553,2846.287,-3430.5,-1145,,,32.69,26.3,
3918,2767.725,-3430.5,-1144,,,32.69,26.3,
4167,2837.564,-3427,-1144,,,32.69,26.3,
4297,3024.801,-3425.3,-1143,,,32.69,26.3,
4410,3142.321,-3424.6,-1142,,,32.69,26.3,
4362,3170.211,-3422.7,-1141,,,32.69,26.3,
4304,3124.715,-3423.4,-1141,,,32.69,26.3,
4470,3060.131,-3421.5,-1140,,,32.69,26.3,
4896,2941.543,-3423.4,-1138,,,32.69,26.3,
4917,2809.212,-3422.2,-1138,,,32.69,26.3,
4688,2649.796,-3420.2,-1137,,,32.69,26.3,
4471,2491.989,-3420.7,-1135,,,32.69,26.3,
4256,2352.794,-3419.5,-1134,,,32.69,26.3,
4000,2274.59,-3417.7,-1132,,,32.69,26.3,
3792,1425.32,-3416.1,-1130,,,34.92,26.3,
3713,1354.222,-3415.2,-1128,,,34.92,26.3,
3411,1327.33,-3415.4,-1127,,,34.92,26.3,
3199,1425.554,-3414.6,-1125,,,34.92,26.3,
2996,1534.457,-3413.7,-1122,,,34.92,26.3,
2946,1676.55,-3416.7,-1119,,,34.92,26.3,
2970,1832.499,-3416.4,-1117,,,34.92,26.3,
3154,1966.217,-3417,-1116,,,34.92,26.3,
3500,2054.212,-3418.1,-1115,,,34.92,26.3,
3937,2140.085,-3420.5,-1115,,,34.92,26.3,
4159,2266.822,-3420.2,-1115,,,34.92,26.3,
4456,2423.533,-3420.6,-1116,,,34.92,26.3,
4615,2526.71,-3419.2,-1116,,,34.92,26.3,
4676,2607.836,-3418.6,-1115,,,34.92,26.3,
4682,2551.419,-3417.9,-1114,,,34.92,26.3,
4569,2469.722,-3418,-1112,,,34.92,26.3,
4550,2377.233,-3418.7,-1112,,,34.92,26.3,
4688,2327.297,-3420,-1112,,,34.92,26.3,
5199,2336.675,-3421.8,-1114,,,34.92,26.3,
5249,2421.547,-3421.5,-1114,,,34.92,26.3,
5026,2453.593,-3421.4,-1113,,,34.92,26.3,
4748,2508.479,-3421.6,-1114,,,34.92,26.3,
4506,2542.387,-3422,-1113,,,34.92,26.3,
4203,2657.897,-3420.7,-1112,,,34.92,26.3,
3904,2892.109,-3417,-1114,,,35.38,26.93,
3691,3108.01,-3417,-1114,,,35.38,26.93,
3365,3258.133,-3417.8,-1113,,,35.38,26.93,
3160,3338.099,-3418,-1113,,,35.38,26.93,
3013,3369.554,-3418.3,-1113,,,35.38,26.93,
2968,3480.5,-3418.5,-1116,,,35.38,26.93,
2895,3497.334,-3418.9,-1116,,,35.38,26.93,
2972,3483.585,-3419.3,-1119,,,35.38,26.93,
3195,3438.505,-3421.9,-1121,,,35.38,26.93,
3458,3444.628,-3422.3,-1121,,,35.38,26.93,
3789,3458.951,-3422.6,-1123,,,35.38,26.93,
4112,3506.658,-3422.5,-1123,,,35.38,26.93,
4385,3513.64,-3422.2,-1122,,,35.38,26.93,
4509,3521.085,-3422.3,-1122,,,35.38,26.93,
4531,3496.371,-3422.3,-1121,,,35.38,26.93,
4440,3488.494,-3422.4,-1120,,,35.38,26.93,
4410,3427.395,-3422.6,-1119,,,35.38,26.93,
4576,3401.5,-3423,-1120,,,35.38,26.93,
5113,3436.641,-3422.3,-1121,,,35.38,26.93,
5146,3445.549,-3422.4,-1124,,,35.38,26.93,
4904,3459.987,-3422.8,-1126,,,35.38,26.93,
4625,3508.89,-3423.1,-1127,,,35.38,26.93,
4367,3596.426,-3423.3,-1127,,,35.38,26.93,
4057,3689.33,-3420.2,-1126,,,35.38,26.93,
3907,3882.785,-3421.4,-1126,,,33.82,26.93,
3614,3899.983,-3422,-1127,,,33.82,26.93,
3349,3870.687,-3421.3,-1129,,,33.82,26.93,
3120,3887.221,-3420.9,-1130,,,33.82,26.93,
2999,3877.27,-3420.4,-1130,,,33.82,26.93,
2883,3833.121,-3420.4,-1131,,,33.82,26.93,
2871,3748.16,-3420.7,-1131,,,33.82,26.93,
2955,3658.467,-3420.9,-1132,,,33.82,26.93,
3109,3582.958,-3423.9,-1133,,,33.82,26.93,
3363,3554.669,-3423.9,-1134,,,33.82,26.93,
3646,3473.877,-3423.7,-1134,,,33.82,26.93,
4061,3491.827,-3424,-1132,,,33.82,26.93,
4220,3455.21,-3423.5,-1130,,,33.82,26.93,
4303,3388.87,-3423.3,-1128,,,33.82,26.93,
4300,3240.883,-3422.9,-1126,,,33.82,26.93,
4161,3177.606,-3423.1,-1125,,,33.82,26.93,
4143,3082.997,-3423.1,-1123,,,33.82,26.93,
4321,2961.982,-3423.3,-1122,,,33.82,26.93,
4845,2760.864,-3423.1,-1124,,,33.82,26.93,
4959,2602.41,-3423.2,-1124,,,33.82,26.93,
4726,2427.511,-3423.4,-1124,,,33.82,26.93,
4556,2291.31,-3423.7,-1124,,,33.82,26.93,
4383,2132.772,-3423.7,-1125,,,33.82,26.93,
4085,2036.878,-3420.7,-1124,,,33.82,26.93,
3792,1912.38,-3413.1,-1124,,,35.49,26.93,
3783,1926.594,-3414.2,-1123,,,35.49,26.93,
3420,1840.494,-3414.7,-1123,,,35.49,26.93,
3163,1811.699,-3414.6,-1123,,,35.49,26.93,
2980,1790.652,-3414.4,-1124,,,35.49,26.93,
2894,1726.341,-3414.1,-1124,,,35.49,26.93,
2856,1652.336,-3413.9,-1125,,,35.49,26.93,
2968,1590.71,-3414.1,-1124,,,35.49,26.93,
3273,1503.913,-3417.1,-1125,,,35.49,26.93,
3665,1372.913,-3415.8,-1125,,,35.49,26.93,
3966,1185.969,-3415.9,-1123,,,35.49,26.93,
4413,1003.01,-3414.9,-1123,,,35.49,26.93,
4607,812.063,-3414.4,-1120,,,35.49,26.93,
4670,611.134,-3414.2,-1118,,,35.49,26.93,
4732,429.183,-3413.4,-1117,,,35.49,26.93,
4645,315.366,-3413,-1117,,,35.49,26.93,
4574,260.223,-3412.9,-1115,,,35.49,26.93,
4711,247.381,-3413.6,-1117,,,35.49,26.93,
5412,243.592,-3414.8,-1118,,,35.49,26.93,
5535,274.426,-3416.1,-1121,,,35.49,26.93,
5284,341.233,-3416.1,-1121,,,35.49,26.93,
4965,433.152,-3416.7,-1122,,,35.49,26.93,
4675,494.788,-3417.8,-1123,,,35.49,26.93,
4339,523.364,-3417.2,-1123,,,35.49,26.93,
3976,615.73,-3413.1,-1125,,,37.43,25.31,
3590,678.457,-3413.5,-1125,,,37.43,25.31,
3286,758.882,-3414.2,-1126,,,37.43,25.31,
3094,881.303,-3413.6,-1127,,,37.43,25.31,
2967,981.354,-3413.3,-1126,,,37.43,25.31,
2889,1064.183,-3413.9,-1129,,,37.43,25.31,
2887,1092.765,-3414.3,-1129,,,37.43,25.31,
3031,1105.662,-3411.7,-1131,,,37.43,25.31,
3326,943.888,-3414,-1134,,,37.43,25.31,
3655,727.456,-3415.1,-1134,,,37.43,25.31,
3904,623.148,-3415.1,-1134,,,37.43,25.31,
4234,708.271,-3414.7,-1134,,,37.43,25.31,
4426,726.633,-3415,-1132,,,37.43,25.31,
